case_file,criticality
04_dataset_case_27_real.csv,0.0
04_dataset_case_2_real.csv,0.23931995501022033
04_dataset_case_3_real.csv,0.29475143061516473
04_dataset_case_4_real.csv,0.0
04_dataset_case_5_real.csv,
04_dataset_case_6_real.csv,0.27741537036322206
04_dataset_case_7_real.csv,0.0
04_dataset_case_8_real.csv,0.5798618990501521
04_dataset_case_9_real.csv,0.3944266087163956
05_dataset_case_0_real.csv,0.0
05_dataset_case_10_real.csv,0.47430924687215226
05_dataset_case_11_real.csv,0.7520994081373357
05_dataset_case_12_real.csv,0.0
05_dataset_case_13_real.csv,0.04855001629195349
05_dataset_case_14_real.csv,0.3309294871794888
05_dataset_case_15_real.csv,0.12152235119204263
05_dataset_case_16_real.csv,0.3046602349052352
05_dataset_case_17_real.csv,0.5925711674108035
05_dataset_case_18_real.csv,0.0
05_dataset_case_19_real.csv,
05_dataset_case_1_real.csv,0.5333388191622623
05_dataset_case_20_real.csv,0.0
05_dataset_case_21_real.csv,0.0
05_dataset_case_22_real.csv,0.0
05_dataset_case_23_real.csv,0.5586258782224359
05_dataset_case_24_real.csv,0.572930290048694
05_dataset_case_25_real.csv,0.5363324814126432
05_dataset_case_26_real.csv,0.0
05_dataset_case_27_real.csv,0.0
05_dataset_case_28_real.csv,
05_dataset_case_29_real.csv,0.3149604524866486
05_dataset_case_2_real.csv,0.3696456684863715
05_dataset_case_30_real.csv,0.2960938208164928
05_dataset_case_31_real.csv,0.18265097587588258
05_dataset_case_32_real.csv,0.0
05_dataset_case_33_real.csv,0.13684433270690927
05_dataset_case_34_real.csv,0.10564340876203769
05_dataset_case_35_real.csv,
05_dataset_case_36_real.csv,0.5563270899954359
05_dataset_case_37_real.csv,0.0
05_dataset_case_38_real.csv,0.2507475404856083
05_dataset_case_3_real.csv,0.2958696246002054
05_dataset_case_4_real.csv,0.7356250938831339
05_dataset_case_5_real.csv,0.5899920163461938
05_dataset_case_6_real.csv,0.0
05_dataset_case_7_real.csv,0.4080836136935718
05_dataset_case_8_real.csv,0.367805516367137
05_dataset_case_9_real.csv,0.0
06_dataset_case_0_real.csv,0.0
06_dataset_case_10_real.csv,0.215703948388739
06_dataset_case_11_real.csv,0.0
06_dataset_case_12_real.csv,0.12289255351838176
06_dataset_case_13_real.csv,0.21447515465657183
06_dataset_case_14_real.csv,0.130321629183026
06_dataset_case_15_real.csv,0.3202626161670924
06_dataset_case_16_real.csv,0.0
06_dataset_case_17_real.csv,
06_dataset_case_18_real.csv,0.6767548650561115
06_dataset_case_19_real.csv,0.19470738021418096
06_dataset_case_1_real.csv,
06_dataset_case_20_real.csv,0.3557214566227331
06_dataset_case_21_real.csv,0.0
06_dataset_case_22_real.csv,0.34552548457226995
06_dataset_case_23_real.csv,0.3003819117728482
06_dataset_case_24_real.csv,0.7857497341368338
06_dataset_case_25_real.csv,0.0
06_dataset_case_26_real.csv,0.21091563014304834
06_dataset_case_27_real.csv,0.0
06_dataset_case_28_real.csv,0.6236795462601898
06_dataset_case_29_real.csv,0.12257817982738378
06_dataset_case_2_real.csv,0.4984315088568792
06_dataset_case_30_real.csv,0.1444677005042322
06_dataset_case_31_real.csv,0.687501021505551
06_dataset_case_32_real.csv,0.280439755539623
06_dataset_case_33_real.csv,0.0
06_dataset_case_34_real.csv,0.025185919083664122
06_dataset_case_35_real.csv,0.0
06_dataset_case_3_real.csv,0.48924320377634684
06_dataset_case_4_real.csv,0.2918144417647838
06_dataset_case_5_real.csv,0.42363312031312206
06_dataset_case_6_real.csv,
06_dataset_case_7_real.csv,0.13786196176466028
06_dataset_case_8_real.csv,0.0
06_dataset_case_9_real.csv,0.46597818311873557
07_dataset_case_0_real.csv,
07_dataset_case_10_real.csv,0.0
07_dataset_case_11_real.csv,0.06950923835798964
07_dataset_case_12_real.csv,0.4779296066252582
07_dataset_case_13_real.csv,0.3505263157894729
07_dataset_case_14_real.csv,0.629473684210529
07_dataset_case_15_real.csv,0.290729411764705
07_dataset_case_16_real.csv,0.27535192521110524
07_dataset_case_17_real.csv,0.4629222189341075
07_dataset_case_18_real.csv,0.0
07_dataset_case_19_real.csv,0.0
07_dataset_case_1_real.csv,0.1701970524799661
07_dataset_case_20_real.csv,0.4999150670969935
07_dataset_case_2_real.csv,0.6867262542363982
07_dataset_case_3_real.csv,0.0
07_dataset_case_4_real.csv,0.18883923398209446
07_dataset_case_5_real.csv,0.605735191390109
07_dataset_case_6_real.csv,0.0
07_dataset_case_7_real.csv,
07_dataset_case_8_real.csv,0.0
07_dataset_case_9_real.csv,
08_dataset_case_0_real.csv,0.6218099985935072
08_dataset_case_10_real.csv,0.04140496371727592
08_dataset_case_11_real.csv,0.0
08_dataset_case_12_real.csv,0.13851953434141365
08_dataset_case_13_real.csv,
08_dataset_case_14_real.csv,0.17988122038079263
08_dataset_case_15_real.csv,0.5359481416395597
08_dataset_case_16_real.csv,0.16176533974913876
08_dataset_case_17_real.csv,0.12944791559972324
08_dataset_case_18_real.csv,0.01733642043833361
08_dataset_case_19_real.csv,0.5229859399405478
08_dataset_case_1_real.csv,0.0
08_dataset_case_20_real.csv,0.05653504204633649
08_dataset_case_21_real.csv,
08_dataset_case_22_real.csv,
08_dataset_case_23_real.csv,0.4362713199461378
08_dataset_case_24_real.csv,
08_dataset_case_25_real.csv,0.4113975301977209
08_dataset_case_26_real.csv,0.45080128205128334
08_dataset_case_27_real.csv,0.0
08_dataset_case_28_real.csv,0.7964773450009464
08_dataset_case_29_real.csv,0.0
08_dataset_case_2_real.csv,0.0
08_dataset_case_30_real.csv,0.6297079983072358
08_dataset_case_3_real.csv,0.1507957796852649
08_dataset_case_4_real.csv,0.4749732750571713
08_dataset_case_5_real.csv,0.4285520247344169
08_dataset_case_6_real.csv,0.052609393578289955
08_dataset_case_7_real.csv,0.2645854476632345
08_dataset_case_8_real.csv,0.0
08_dataset_case_9_real.csv,0.5036761328772279
09_dataset_case_0_real.csv,0.6710634094974585
09_dataset_case_10_real.csv,0.1145890948820386
09_dataset_case_11_real.csv,0.6956332164175975
09_dataset_case_12_real.csv,0.4436969866478293
09_dataset_case_13_real.csv,0.0
09_dataset_case_14_real.csv,0.0
09_dataset_case_15_real.csv,0.1238325774070579
09_dataset_case_16_real.csv,0.6121191282268329
09_dataset_case_17_real.csv,0.11110736217018191
09_dataset_case_18_real.csv,
09_dataset_case_19_real.csv,0.6860862892689468
09_dataset_case_1_real.csv,
09_dataset_case_20_real.csv,0.41488109707865706
09_dataset_case_21_real.csv,
09_dataset_case_22_real.csv,0.5099610067352002
09_dataset_case_23_real.csv,0.499112465093517
09_dataset_case_24_real.csv,0.0
09_dataset_case_25_real.csv,0.45754028422629034
09_dataset_case_26_real.csv,0.0703236766809731
09_dataset_case_27_real.csv,0.4390870535743395
09_dataset_case_28_real.csv,0.028219440648227116
09_dataset_case_29_real.csv,0.0
09_dataset_case_2_real.csv,0.6644176826987811
09_dataset_case_30_real.csv,0.6809237376904459
09_dataset_case_31_real.csv,
09_dataset_case_32_real.csv,0.7554370186968686
09_dataset_case_33_real.csv,0.4077323204631751
09_dataset_case_34_real.csv,0.07240034249832598
09_dataset_case_3_real.csv,0.18924946449595736
09_dataset_case_4_real.csv,0.7888453952991376
09_dataset_case_5_real.csv,0.17054077624538685
09_dataset_case_6_real.csv,0.0
09_dataset_case_7_real.csv,0.05806796895905669
09_dataset_case_8_real.csv,0.17991228609530632
09_dataset_case_9_real.csv,0.42460031301914597
10_dataset_case_0_real.csv,0.6608447637017095
10_dataset_case_10_real.csv,0.38911037967641443
10_dataset_case_11_real.csv,0.3764774772820938
10_dataset_case_12_real.csv,
10_dataset_case_13_real.csv,0.4324475876080617
10_dataset_case_1_real.csv,0.11559383295251045
10_dataset_case_2_real.csv,
10_dataset_case_3_real.csv,0.2583157894736755
10_dataset_case_4_real.csv,0.1246071674664043
10_dataset_case_5_real.csv,0.32421002407339466
10_dataset_case_6_real.csv,
10_dataset_case_7_real.csv,0.19533783098035876
10_dataset_case_8_real.csv,0.0
10_dataset_case_9_real.csv,0.3570361411496903
11_dataset_case_0_real.csv,0.5063837183342536
11_dataset_case_1_real.csv,0.7727564102564107
11_dataset_case_2_real.csv,0.3961179007907938
12_dataset_case_0_real.csv,0.5843078048803072
12_dataset_case_10_real.csv,0.4835633116883135
12_dataset_case_11_real.csv,0.3568512755317688
12_dataset_case_12_real.csv,0.5339208721385287
12_dataset_case_1_real.csv,0.0
12_dataset_case_2_real.csv,0.5282769809372786
12_dataset_case_3_real.csv,0.4308086291415541
12_dataset_case_4_real.csv,0.4023792160085838
12_dataset_case_5_real.csv,0.5491309981866758
12_dataset_case_6_real.csv,0.0
12_dataset_case_7_real.csv,0.3397036920318024
12_dataset_case_8_real.csv,0.0
12_dataset_case_9_real.csv,0.0
13_dataset_case_0_real.csv,0.0
13_dataset_case_10_real.csv,0.5977553626037132
13_dataset_case_11_real.csv,0.4324664320092931
13_dataset_case_12_real.csv,
13_dataset_case_13_real.csv,0.0
13_dataset_case_14_real.csv,0.4541396103896062
13_dataset_case_15_real.csv,
13_dataset_case_16_real.csv,0.7433709550220423
13_dataset_case_17_real.csv,
13_dataset_case_18_real.csv,0.4795740247087333
13_dataset_case_19_real.csv,0.6092527593352193
13_dataset_case_1_real.csv,0.3446230527616127
13_dataset_case_20_real.csv,0.5137348516470422
13_dataset_case_21_real.csv,0.32803966619815156
13_dataset_case_22_real.csv,
13_dataset_case_23_real.csv,0.0
13_dataset_case_24_real.csv,0.2521008927624297
13_dataset_case_25_real.csv,0.24378576537911323
13_dataset_case_26_real.csv,0.3885003404097314
13_dataset_case_27_real.csv,0.0
13_dataset_case_28_real.csv,0.0
13_dataset_case_29_real.csv,0.28888475885010767
13_dataset_case_2_real.csv,0.6187363834422718
13_dataset_case_30_real.csv,0.0
13_dataset_case_3_real.csv,
13_dataset_case_4_real.csv,0.0071066225071868775
13_dataset_case_5_real.csv,0.0
13_dataset_case_6_real.csv,0.21588473871640523
13_dataset_case_7_real.csv,0.43519572514597066
13_dataset_case_8_real.csv,0.7523460704307434
13_dataset_case_9_real.csv,0.6567788919018548
14_dataset_case_0_real.csv,0.3646388571737502
14_dataset_case_10_real.csv,0.0
14_dataset_case_11_real.csv,0.0
14_dataset_case_12_real.csv,0.439242748995382
14_dataset_case_13_real.csv,
14_dataset_case_14_real.csv,0.0
14_dataset_case_15_real.csv,0.0
14_dataset_case_16_real.csv,0.701283824995167
14_dataset_case_17_real.csv,0.02141456874402049
14_dataset_case_18_real.csv,0.24739103744628327
14_dataset_case_19_real.csv,0.14376802793381185
14_dataset_case_1_real.csv,
14_dataset_case_20_real.csv,0.12824843032827118
14_dataset_case_2_real.csv,0.5770317433937141
14_dataset_case_3_real.csv,0.0
14_dataset_case_4_real.csv,0.4810090007419534
14_dataset_case_5_real.csv,0.4462943582913146
14_dataset_case_6_real.csv,
14_dataset_case_7_real.csv,0.027087987160862602
14_dataset_case_8_real.csv,0.1846898121798484
14_dataset_case_9_real.csv,0.30362810296509535
15_dataset_case_0_real.csv,0.0
15_dataset_case_10_real.csv,0.0
15_dataset_case_1_real.csv,0.16825124210269016
15_dataset_case_2_real.csv,0.2921121689908692
15_dataset_case_3_real.csv,
15_dataset_case_4_real.csv,0.0
15_dataset_case_5_real.csv,0.3219008657596816
15_dataset_case_6_real.csv,0.0
15_dataset_case_7_real.csv,0.0
15_dataset_case_8_real.csv,
15_dataset_case_9_real.csv,0.0
16_dataset_case_0_real.csv,0.26693309130545956
16_dataset_case_1_real.csv,0.0
16_dataset_case_2_real.csv,
16_dataset_case_3_real.csv,0.11607295874648751
16_dataset_case_4_real.csv,0.19132337551136108
16_dataset_case_5_real.csv,0.21756415152144504
16_dataset_case_6_real.csv,0.0
16_dataset_case_7_real.csv,0.0
16_dataset_case_8_real.csv,
16_dataset_case_9_real.csv,0.43914491420596735
17_dataset_case_0_real.csv,0.48335817188276825
17_dataset_case_10_real.csv,0.17583167751178821
17_dataset_case_11_real.csv,0.3911072615904836
17_dataset_case_12_real.csv,0.30145743919885565
17_dataset_case_13_real.csv,0.13104465964660394
17_dataset_case_14_real.csv,0.0
17_dataset_case_15_real.csv,0.5446730032628746
17_dataset_case_16_real.csv,0.4388960118766441
17_dataset_case_1_real.csv,0.5858068431967701
17_dataset_case_2_real.csv,0.013640158292843487
17_dataset_case_3_real.csv,0.34562025029836846
17_dataset_case_4_real.csv,0.0
17_dataset_case_5_real.csv,0.0
17_dataset_case_6_real.csv,0.7269836988937227
17_dataset_case_7_real.csv,0.24442105263157826
17_dataset_case_8_real.csv,
17_dataset_case_9_real.csv,0.09186383966676998
18_dataset_case_0_real.csv,0.060301588064667684
18_dataset_case_10_real.csv,0.0
18_dataset_case_1_real.csv,
18_dataset_case_2_real.csv,0.4107965564047155
18_dataset_case_3_real.csv,0.14324072798792423
18_dataset_case_4_real.csv,0.0928957406230203
18_dataset_case_5_real.csv,0.43714488636363635
18_dataset_case_6_real.csv,0.6216303161180133
18_dataset_case_7_real.csv,0.37538018211945107
18_dataset_case_8_real.csv,0.6077176470588264
18_dataset_case_9_real.csv,0.0
19_dataset_case_0_real.csv,0.5997998999499742
19_dataset_case_10_real.csv,0.0
19_dataset_case_11_real.csv,0.0
19_dataset_case_12_real.csv,0.27082522448700974
19_dataset_case_13_real.csv,0.6048912902975603
19_dataset_case_14_real.csv,0.49232970239528384
19_dataset_case_1_real.csv,0.0
19_dataset_case_2_real.csv,0.0029875875455824125
19_dataset_case_3_real.csv,
19_dataset_case_4_real.csv,0.40062139369730293
19_dataset_case_5_real.csv,0.28302593503253165
19_dataset_case_6_real.csv,0.45094635496318053
19_dataset_case_7_real.csv,0.3273221697438089
19_dataset_case_8_real.csv,0.6206258680299055
19_dataset_case_9_real.csv,0.0
20_dataset_case_0_real.csv,0.10146973109120101
20_dataset_case_10_real.csv,0.0
20_dataset_case_11_real.csv,0.14214527460307871
20_dataset_case_12_real.csv,0.0
20_dataset_case_13_real.csv,0.0
20_dataset_case_14_real.csv,0.10754950226636345
20_dataset_case_15_real.csv,
20_dataset_case_1_real.csv,0.0
20_dataset_case_2_real.csv,0.24938680043931435
20_dataset_case_3_real.csv,0.43846010169682054
20_dataset_case_4_real.csv,
20_dataset_case_5_real.csv,0.0
20_dataset_case_6_real.csv,0.0
20_dataset_case_7_real.csv,0.09338189529978136
20_dataset_case_8_real.csv,0.6117560058483419
20_dataset_case_9_real.csv,0.1686442240330327
21_dataset_case_0_real.csv,0.0
21_dataset_case_10_real.csv,0.0
21_dataset_case_11_real.csv,0.19157894736842
21_dataset_case_12_real.csv,0.6517820754638517
21_dataset_case_13_real.csv,0.05745082304972428
21_dataset_case_14_real.csv,0.5445302341015753
21_dataset_case_15_real.csv,0.04568421052631843
21_dataset_case_16_real.csv,
21_dataset_case_17_real.csv,0.2571919278660356
21_dataset_case_18_real.csv,0.0
21_dataset_case_19_real.csv,0.2911396748197609
21_dataset_case_1_real.csv,0.0
21_dataset_case_2_real.csv,0.1889337740237441
21_dataset_case_3_real.csv,0.5037590904435115
21_dataset_case_4_real.csv,0.21414034581670902
21_dataset_case_5_real.csv,0.6814264358680354
21_dataset_case_6_real.csv,0.0
21_dataset_case_7_real.csv,
21_dataset_case_8_real.csv,0.38726119816665555
21_dataset_case_9_real.csv,0.0
22_dataset_case_0_real.csv,0.3128607422326487
22_dataset_case_1_real.csv,0.0
22_dataset_case_2_real.csv,0.0
22_dataset_case_3_real.csv,0.0
22_dataset_case_4_real.csv,0.6027807582260372
23_dataset_case_0_real.csv,0.0
23_dataset_case_10_real.csv,0.41989968431005253
23_dataset_case_11_real.csv,
23_dataset_case_12_real.csv,0.11206592552989399
23_dataset_case_13_real.csv,0.17982217383415697
23_dataset_case_14_real.csv,0.6931150573307323
23_dataset_case_1_real.csv,0.23876032878614709
23_dataset_case_2_real.csv,0.21534429825547793
23_dataset_case_3_real.csv,
23_dataset_case_4_real.csv,0.0
23_dataset_case_5_real.csv,0.0
23_dataset_case_6_real.csv,
23_dataset_case_7_real.csv,0.09384698385228085
23_dataset_case_8_real.csv,
23_dataset_case_9_real.csv,0.0
24_dataset_case_0_real.csv,
24_dataset_case_10_real.csv,0.19924429384131015
24_dataset_case_11_real.csv,0.6405128074039285
24_dataset_case_12_real.csv,0.3163575225078727
24_dataset_case_1_real.csv,0.0
24_dataset_case_2_real.csv,0.24533542724975985
24_dataset_case_3_real.csv,0.11635312650898536
24_dataset_case_4_real.csv,0.0
24_dataset_case_5_real.csv,0.2980878514244384
24_dataset_case_6_real.csv,0.2783933599077492
24_dataset_case_7_real.csv,0.0
24_dataset_case_8_real.csv,0.020243756243755864
24_dataset_case_9_real.csv,
26_dataset_case_0_real.csv,0.0
26_dataset_case_1_real.csv,0.4686218963506087
26_dataset_case_2_real.csv,0.0
27_dataset_case_0_real.csv,0.0
27_dataset_case_10_real.csv,0.6587367892442151
27_dataset_case_11_real.csv,0.39789308683525093
27_dataset_case_12_real.csv,
27_dataset_case_13_real.csv,0.4381679832713755
27_dataset_case_14_real.csv,0.09977386199619179
27_dataset_case_15_real.csv,0.45350694675741354
27_dataset_case_16_real.csv,0.2847098960374398
27_dataset_case_17_real.csv,
27_dataset_case_18_real.csv,0.6094703441542584
27_dataset_case_19_real.csv,0.6359668604314332
27_dataset_case_1_real.csv,0.5630064803155488
27_dataset_case_20_real.csv,0.7472756410256417
27_dataset_case_21_real.csv,0.0
27_dataset_case_22_real.csv,0.36510754870129325
27_dataset_case_23_real.csv,0.8115275211754621
27_dataset_case_24_real.csv,0.23556274379221437
27_dataset_case_25_real.csv,0.0
27_dataset_case_26_real.csv,0.5047049356814504
27_dataset_case_2_real.csv,
27_dataset_case_3_real.csv,0.17800399581392878
27_dataset_case_4_real.csv,0.6543155854912612
27_dataset_case_5_real.csv,0.09499571877081539
27_dataset_case_6_real.csv,0.0
27_dataset_case_7_real.csv,0.21826109556701448
27_dataset_case_8_real.csv,0.21464351565264608
27_dataset_case_9_real.csv,
28_dataset_case_0_real.csv,0.574166968795788
28_dataset_case_10_real.csv,
28_dataset_case_11_real.csv,0.6346462799844894
28_dataset_case_12_real.csv,0.39418470479492557
28_dataset_case_13_real.csv,0.19912709294915273
28_dataset_case_14_real.csv,0.5016532829475646
28_dataset_case_15_real.csv,0.5717655597895114
28_dataset_case_16_real.csv,0.5038359660085777
28_dataset_case_17_real.csv,0.2675789473684201
28_dataset_case_18_real.csv,0.0
28_dataset_case_19_real.csv,0.6771631205673813
28_dataset_case_1_real.csv,0.19239397500266817
28_dataset_case_20_real.csv,0.5721566523605152
28_dataset_case_21_real.csv,0.5832705574766698
28_dataset_case_22_real.csv,0.5806276611484686
28_dataset_case_23_real.csv,0.228171498649778
28_dataset_case_24_real.csv,
28_dataset_case_25_real.csv,0.3013070238122647
28_dataset_case_26_real.csv,0.0
28_dataset_case_27_real.csv,0.43182014000363217
28_dataset_case_28_real.csv,0.4301070024014017
28_dataset_case_29_real.csv,0.48443044835402577
28_dataset_case_2_real.csv,0.41635426269247244
28_dataset_case_3_real.csv,
28_dataset_case_4_real.csv,0.0
28_dataset_case_5_real.csv,0.0
28_dataset_case_6_real.csv,0.0
28_dataset_case_7_real.csv,0.22581105508514548
28_dataset_case_8_real.csv,0.15658600019029803
28_dataset_case_9_real.csv,0.0
29_dataset_case_0_real.csv,0.09114999150670199
29_dataset_case_10_real.csv,0.6380757081636727
29_dataset_case_11_real.csv,0.1403069518924881
29_dataset_case_12_real.csv,0.20403859458905152
29_dataset_case_13_real.csv,0.0
29_dataset_case_14_real.csv,0.701405074521118
29_dataset_case_15_real.csv,
29_dataset_case_16_real.csv,0.1499016452074393
29_dataset_case_17_real.csv,0.32755674318873573
29_dataset_case_18_real.csv,0.0
29_dataset_case_19_real.csv,0.3957886266094424
29_dataset_case_1_real.csv,0.0
29_dataset_case_20_real.csv,
29_dataset_case_21_real.csv,0.7400833624088792
29_dataset_case_22_real.csv,0.0
29_dataset_case_2_real.csv,0.623861973775017
29_dataset_case_3_real.csv,0.41325325595519913
29_dataset_case_4_real.csv,0.027292503963712657
29_dataset_case_5_real.csv,0.759454400722881
29_dataset_case_6_real.csv,0.5729302900486962
29_dataset_case_7_real.csv,0.6384243828186208
29_dataset_case_8_real.csv,0.0
29_dataset_case_9_real.csv,0.5879859372681084
30_dataset_case_0_real.csv,0.28087677967837643
30_dataset_case_10_real.csv,0.21685274335074645
30_dataset_case_11_real.csv,0.47456344769941344
30_dataset_case_12_real.csv,0.6095189320222576
30_dataset_case_13_real.csv,0.16905192547455378
30_dataset_case_14_real.csv,0.0
30_dataset_case_15_real.csv,0.11478614810184672
30_dataset_case_16_real.csv,
30_dataset_case_17_real.csv,0.4987383367704902
30_dataset_case_18_real.csv,0.08202667346975931
30_dataset_case_19_real.csv,0.3019045064377682
30_dataset_case_1_real.csv,0.5870306044368352
30_dataset_case_20_real.csv,0.5374304004074704
30_dataset_case_2_real.csv,0.5539644187693965
30_dataset_case_3_real.csv,0.0
30_dataset_case_4_real.csv,0.0
30_dataset_case_5_real.csv,0.6084581468485258
30_dataset_case_6_real.csv,
30_dataset_case_7_real.csv,0.36596592663279887
30_dataset_case_8_real.csv,0.0
30_dataset_case_9_real.csv,0.22700088783130157
31_dataset_case_0_real.csv,0.4603169028511939
31_dataset_case_10_real.csv,0.0
31_dataset_case_11_real.csv,0.5082124236406913
31_dataset_case_12_real.csv,0.22781490206132596
31_dataset_case_13_real.csv,0.41657725321888417
31_dataset_case_14_real.csv,0.19262367090774724
31_dataset_case_15_real.csv,
31_dataset_case_16_real.csv,0.6844755823272388
31_dataset_case_17_real.csv,0.28145613839180467
31_dataset_case_18_real.csv,0.5570084191230331
31_dataset_case_19_real.csv,0.2099776116138554
31_dataset_case_1_real.csv,0.0
31_dataset_case_20_real.csv,0.0
31_dataset_case_21_real.csv,0.7038517642130951
31_dataset_case_22_real.csv,
31_dataset_case_23_real.csv,0.0
31_dataset_case_24_real.csv,0.0
31_dataset_case_25_real.csv,0.5297271868143767
31_dataset_case_26_real.csv,
31_dataset_case_2_real.csv,0.0
31_dataset_case_3_real.csv,0.37130275678930513
31_dataset_case_4_real.csv,0.17210881476962533
31_dataset_case_5_real.csv,0.052452280190358434
31_dataset_case_6_real.csv,0.0
31_dataset_case_7_real.csv,0.5700957375449727
31_dataset_case_8_real.csv,0.17982217383415522
31_dataset_case_9_real.csv,0.0
